uid,timestamp,ip_address,browser,os,device,login_result
82770,2025-05-27T15:12:40.976886,112.101.163.104,Safari 16.4,iOS 16,Mobile,True
74562,2025-04-29T14:01:43.654188,219.78.254.143,Firefox 112.0,Android 13,Mobile,True
95634,2025-05-27T11:21:57.855615,30.63.168.107,Firefox 112.0,Android 13,Mobile,True
88584,2025-05-04T04:45:34.559682,195.150.190.94,Safari 16.4,iOS 16,Mobile,True
10247,2025-04-29T05:14:55.628805,222.99.207.196,Edge 114.0.1823.67,Android 13,Tablet,True
97653,2025-05-20T14:22:10.412896,194.123.86.103,Chrome 113.0.0,Ubuntu 22.04,Desktop,True
70848,2025-05-03T15:59:44.608301,55.198.110.59,Chrome 113.0.0,Android 13,Tablet,True
12373,2025-05-05T11:38:25.330745,131.215.2.57,Safari 16.3,iOS 16,Tablet,True
35437,2025-05-10T21:23:45.102369,43.154.246.59,Chrome 113.0.0,Android 13,Tablet,True
49687,2025-05-23T17:48:42.446355,43.167.19.249,Firefox 113.0.1,Android 13,Tablet,True
95710,2025-05-12T05:43:09.412370,98.152.18.144,Safari 16.4,macOS 13,Desktop,True
68189,2025-05-20T21:46:02.025001,153.158.183.96,Edge 114.0.1823.67,Windows 10,Desktop,True
95443,2025-05-20T06:22:09.203976,177.5.40.111,Firefox 112.0,Android 13,Mobile,True
28682,2025-05-08T09:22:13.228877,79.88.140.137,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
33610,2025-05-17T05:46:01.225481,35.15.60.227,Chrome 113.0.0,Windows 11,Desktop,True
30435,2025-05-25T15:11:38.138888,35.224.53.59,Chrome 115.0.5790.98,Windows 11,Desktop,True
58795,2025-04-29T08:13:01.486485,174.18.37.198,Chrome 114.0.5735.91,Android 13,Mobile,True
96936,2025-05-16T03:24:03.966373,219.92.67.114,Edge 114.0.1823.67,Android 13,Mobile,True
7647,2025-05-06T02:40:59.265768,147.33.95.54,Safari 16.3,iOS 16,Tablet,True
45744,2025-05-16T04:24:13.243484,147.29.186.118,Firefox 113.0.1,Android 13,Mobile,True
90463,2025-05-25T18:02:12.008682,211.240.49.230,Firefox 114.0,Android 13,Mobile,True
12970,2025-05-18T08:58:49.936757,65.244.111.170,Firefox 112.0,Windows 11,Desktop,True
51974,2025-05-27T04:23:23.743919,162.19.184.149,Safari 16.4,iOS 16,Tablet,True
79139,2025-05-15T16:58:30.000957,207.187.173.99,Safari 16.3,iOS 16,Mobile,True
91232,2025-04-30T19:16:20.491015,139.73.183.76,Chrome 114.0.5735.91,Android 13,Tablet,True
82370,2025-05-05T21:04:25.046163,70.63.58.236,Safari 16.3,iOS 16,Mobile,True
58246,2025-05-10T12:45:17.906962,216.54.151.190,Chrome 113.0.0,Android 13,Tablet,True
16800,2025-05-15T10:50:13.010354,193.32.5.67,Edge 113.0.1774.57,Windows 11,Tablet,True
14507,2025-05-01T01:16:41.676849,119.105.132.203,Firefox 113.0.1,Android 13,Tablet,True
36312,2025-05-10T23:54:18.418080,157.72.152.171,Safari 16.3,iOS 16,Tablet,True
5682,2025-05-25T22:41:43.616771,176.1.94.143,Chrome 115.0.5790.98,Android 13,Mobile,True
67326,2025-05-27T05:20:42.983299,195.248.243.52,Firefox 114.0,Windows 10,Desktop,True
16398,2025-05-14T10:55:15.099376,170.121.42.147,Firefox 113.0.1,Windows 10,Desktop,True
75053,2025-05-01T10:53:09.575883,194.159.147.238,Firefox 113.0.1,Android 13,Mobile,True
19631,2025-05-05T05:15:50.142702,209.22.50.74,Edge 113.0.1774.57,Android 13,Mobile,True
59403,2025-05-12T16:30:42.494979,76.20.88.116,Chrome 113.0.0,Ubuntu 22.04,Desktop,True
24172,2025-05-14T09:11:29.427573,151.54.64.41,Edge 113.0.1774.57,Android 13,Mobile,True
35192,2025-05-12T14:50:57.702680,197.9.224.222,Firefox 114.0,Android 13,Mobile,True
8016,2025-05-20T02:43:09.864712,27.151.162.168,Safari 16.3,iOS 16,Tablet,True
81647,2025-05-10T17:20:30.339385,131.228.34.238,Edge 114.0.1823.67,Android 13,Mobile,True
75169,2025-05-07T01:34:54.395736,198.137.35.239,Firefox 112.0,Windows 10,Desktop,True
37988,2025-05-07T21:38:18.216401,190.253.197.47,Firefox 112.0,Windows 11,Desktop,True
11841,2025-05-14T09:51:00.135268,128.201.24.214,Edge 114.0.1823.67,Android 13,Mobile,True
18467,2025-05-21T07:24:14.096860,52.18.211.98,Firefox 114.0,Windows 11,Tablet,True
22919,2025-05-20T05:44:52.066985,77.199.7.220,Edge 113.0.1774.57,Android 13,Tablet,True
99489,2025-05-06T03:02:23.410930,86.99.199.1,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
51478,2025-05-14T07:06:02.084861,221.201.87.59,Safari 15.6,iOS 16,Mobile,True
87169,2025-05-09T01:22:37.709086,190.66.144.205,Safari 16.4,iOS 16,Mobile,True
61432,2025-05-03T17:36:26.208810,62.186.67.213,Firefox 112.0,Ubuntu 22.04,Desktop,True
53630,2025-05-08T06:43:56.982672,78.105.155.220,Safari 15.6,iOS 16,Mobile,True
89443,2025-04-30T21:07:08.874821,103.118.239.141,Safari 16.3,iOS 16,Mobile,True
50943,2025-05-13T10:57:28.060103,189.47.66.195,Edge 113.0.1774.57,Android 13,Mobile,True
7946,2025-05-10T10:31:03.057493,61.1.69.37,Edge 114.0.1823.67,Android 13,Mobile,True
45364,2025-05-23T07:26:54.901839,195.163.101.136,Firefox 112.0,Android 13,Mobile,True
88744,2025-05-27T08:07:49.948547,212.211.126.77,Firefox 112.0,Android 13,Mobile,True
58542,2025-05-22T03:09:15.502941,221.173.56.242,Edge 114.0.1823.67,Windows 11,Tablet,True
99212,2025-05-23T21:04:40.476138,48.176.212.40,Edge 114.0.1823.67,Android 13,Mobile,True
5658,2025-04-30T00:13:57.449605,155.153.239.114,Safari 16.4,iOS 16,Mobile,True
14113,2025-05-21T21:31:00.223136,135.108.1.220,Chrome 115.0.5790.98,Windows 10,Desktop,True
51626,2025-05-09T10:46:30.032657,220.53.75.67,Safari 16.4,iOS 16,Mobile,True
85725,2025-05-15T20:04:06.624876,197.236.149.177,Safari 16.3,iOS 16,Tablet,True
95866,2025-05-05T04:59:56.682484,89.210.179.73,Safari 16.4,iOS 16,Tablet,True
86346,2025-05-24T07:58:03.673998,40.79.161.4,Safari 16.3,iOS 16,Mobile,True
98037,2025-05-13T17:17:54.036788,74.154.180.242,Chrome 113.0.0,Windows 10,Desktop,True
13183,2025-05-26T12:40:13.265606,218.171.14.245,Safari 16.4,iOS 16,Tablet,True
25312,2025-05-20T04:13:40.598919,211.210.255.92,Safari 15.6,iOS 16,Mobile,True
34108,2025-05-20T06:07:10.354063,164.137.124.13,Edge 113.0.1774.57,Windows 11,Tablet,True
42390,2025-05-23T18:42:51.606739,149.113.36.31,Safari 16.4,iOS 16,Mobile,True
4265,2025-05-24T16:16:28.872920,216.196.239.215,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
74337,2025-05-21T09:11:00.599782,51.17.86.228,Firefox 114.0,Windows 11,Tablet,True
65692,2025-05-04T11:50:38.922109,99.253.108.23,Chrome 115.0.5790.98,Android 13,Tablet,True
16139,2025-05-06T03:33:29.859820,168.186.144.75,Chrome 113.0.0,Windows 11,Desktop,True
98963,2025-05-04T11:49:33.445632,198.64.180.163,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
99767,2025-05-09T04:00:05.755289,5.27.170.53,Safari 15.6,iOS 16,Mobile,True
45433,2025-05-05T09:24:18.576576,214.102.122.237,Chrome 115.0.5790.98,Android 13,Tablet,True
45183,2025-05-04T22:14:54.454531,221.13.137.187,Edge 113.0.1774.57,Android 13,Mobile,True
77004,2025-05-03T07:25:44.894207,28.52.242.195,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
63645,2025-05-26T06:15:59.339292,205.110.177.237,Edge 114.0.1823.67,Windows 11,Tablet,True
66746,2025-05-21T04:57:15.416449,202.155.126.11,Edge 113.0.1774.57,Android 13,Tablet,True
43666,2025-05-14T23:41:36.514369,220.134.104.43,Edge 114.0.1823.67,Windows 10,Desktop,True
42338,2025-05-26T19:27:17.568529,142.135.199.244,Chrome 114.0.5735.91,Android 13,Mobile,True
97005,2025-05-09T12:33:53.421576,204.230.29.115,Firefox 113.0.1,Windows 11,Tablet,True
95439,2025-05-12T10:50:08.701756,161.98.227.140,Safari 15.6,iOS 16,Tablet,True
53431,2025-05-26T06:24:53.275203,179.197.38.220,Edge 114.0.1823.67,Android 13,Tablet,True
50698,2025-05-17T18:12:23.144232,222.46.113.111,Safari 16.3,iOS 16,Mobile,True
58293,2025-05-12T00:23:27.180861,197.151.208.140,Safari 16.4,macOS 13,Desktop,True
57142,2025-05-12T02:58:32.561065,197.234.234.40,Chrome 115.0.5790.98,Ubuntu 22.04,Desktop,True
51373,2025-05-04T12:16:02.098315,11.7.79.47,Safari 15.6,iOS 16,Tablet,True
44481,2025-05-20T18:08:49.326802,132.146.111.203,Firefox 114.0,Ubuntu 22.04,Desktop,True
90205,2025-05-09T10:55:20.057805,81.209.217.169,Safari 16.4,iOS 16,Mobile,True
36600,2025-04-30T05:58:02.074972,139.87.243.208,Safari 16.3,iOS 16,Mobile,True
33523,2025-05-05T13:35:37.302757,57.197.242.58,Safari 15.6,iOS 16,Mobile,True
18173,2025-05-15T06:55:59.827145,216.194.71.10,Safari 16.4,iOS 16,Mobile,True
14719,2025-04-29T10:46:23.959068,153.64.129.238,Safari 16.4,iOS 16,Mobile,True
79193,2025-05-16T16:25:41.848777,155.49.152.37,Safari 16.4,macOS 13,Desktop,True
13511,2025-05-17T22:38:13.670822,220.167.29.68,Edge 114.0.1823.67,Windows 11,Desktop,True
90062,2025-05-14T22:03:55.913165,146.188.38.242,Safari 16.4,iOS 16,Tablet,True
8279,2025-05-15T17:00:41.559965,211.219.139.98,Edge 114.0.1823.67,Android 13,Tablet,True
66728,2025-05-26T02:44:49.235032,56.106.153.24,Firefox 114.0,Android 13,Mobile,True
98368,2025-05-25T06:34:31.944292,201.43.242.3,Safari 16.4,iOS 16,Mobile,True
99512,2025-05-10T08:30:14.433831,204.85.246.131,Firefox 112.0,Android 13,Tablet,True
32600,2025-05-15T14:01:05.278391,111.232.27.186,Chrome 114.0.5735.91,Android 13,Mobile,True
28001,2025-05-02T06:46:27.853506,195.215.216.168,Chrome 114.0.5735.91,Windows 10,Desktop,True
17554,2025-05-07T10:02:21.189960,212.30.197.1,Firefox 114.0,Windows 11,Desktop,True
4058,2025-05-14T23:54:21.556895,189.66.176.155,Chrome 114.0.5735.91,Android 13,Mobile,True
50764,2025-05-27T20:52:25.040271,150.138.168.169,Edge 113.0.1774.57,Android 13,Mobile,True
70038,2025-05-28T00:44:56.862125,181.55.163.154,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
864,2025-05-24T09:38:51.497159,4.203.255.24,Safari 15.6,macOS 13,Desktop,True
24775,2025-05-05T16:40:18.291060,133.147.207.47,Chrome 115.0.5790.98,Windows 10,Desktop,True
47836,2025-05-28T10:52:52.316780,31.87.195.224,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
70115,2025-05-27T12:11:08.884969,187.242.230.170,Chrome 115.0.5790.98,Android 13,Tablet,True
95848,2025-05-08T07:15:43.840664,213.234.99.164,Edge 114.0.1823.67,Android 13,Tablet,True
61006,2025-05-11T01:19:17.697098,193.8.158.74,Chrome 115.0.5790.98,Android 13,Tablet,True
65546,2025-05-27T06:25:36.100969,158.33.94.135,Chrome 115.0.5790.98,Android 13,Mobile,True
98639,2025-05-12T20:20:28.791939,36.245.17.90,Safari 15.6,iOS 16,Mobile,True
99802,2025-05-14T17:07:11.016545,205.76.211.156,Edge 113.0.1774.57,Windows 10,Desktop,True
40877,2025-05-05T07:31:38.813215,146.141.198.203,Safari 15.6,iOS 16,Tablet,True
68020,2025-05-05T18:10:41.856103,193.181.15.214,Safari 15.6,macOS 13,Desktop,True
67998,2025-05-23T14:44:45.166518,129.107.184.148,Firefox 112.0,Android 13,Tablet,True
79025,2025-05-10T04:46:10.568481,216.121.146.62,Safari 16.4,iOS 16,Tablet,True
56221,2025-05-27T09:10:44.495290,187.62.237.239,Firefox 114.0,Android 13,Mobile,True
72121,2025-05-03T09:05:42.174994,181.138.60.249,Chrome 115.0.5790.98,Windows 10,Desktop,True
7912,2025-05-21T04:25:35.833003,199.153.98.158,Safari 16.3,macOS 13,Desktop,True
95933,2025-05-19T16:52:24.637503,223.211.101.152,Safari 16.3,iOS 16,Tablet,True
56338,2025-05-22T02:11:22.149878,52.15.225.92,Safari 15.6,iOS 16,Mobile,True
76212,2025-04-30T12:17:53.649663,200.64.2.107,Firefox 114.0,Android 13,Tablet,True
90562,2025-04-30T10:06:07.131322,144.163.203.229,Safari 16.3,macOS 13,Desktop,True
41385,2025-05-23T10:35:43.651896,207.38.251.84,Safari 16.3,macOS 13,Desktop,True
83302,2025-05-19T23:31:29.456410,180.168.180.28,Firefox 112.0,Android 13,Mobile,True
63002,2025-05-25T02:20:20.989619,218.159.26.225,Safari 16.3,iOS 16,Tablet,True
57453,2025-05-14T22:25:47.505864,78.171.41.214,Firefox 114.0,Android 13,Tablet,True
16893,2025-05-11T07:30:42.341024,174.207.138.130,Safari 15.6,macOS 13,Desktop,True
31361,2025-05-18T04:21:14.488718,63.204.198.65,Edge 114.0.1823.67,Android 13,Tablet,True
5864,2025-05-22T15:18:40.008051,64.83.66.241,Safari 16.4,macOS 13,Desktop,True
72346,2025-05-24T23:26:41.634769,208.209.224.80,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
446,2025-05-05T08:42:56.859563,145.161.207.97,Firefox 112.0,Windows 11,Tablet,True
82591,2025-05-15T01:52:37.218154,149.82.93.64,Safari 15.6,iOS 16,Mobile,True
7748,2025-05-23T18:09:10.178566,190.24.65.189,Edge 113.0.1774.57,Windows 10,Desktop,True
1316,2025-05-04T17:42:52.666609,182.210.193.205,Firefox 113.0.1,Android 13,Tablet,True
51011,2025-05-26T14:11:21.217177,46.37.10.176,Firefox 113.0.1,Android 13,Tablet,True
61723,2025-05-18T19:40:03.512353,11.58.175.1,Firefox 114.0,Android 13,Mobile,False
25679,2025-05-15T04:31:09.142451,207.154.154.21,Safari 16.3,macOS 13,Desktop,True
78696,2025-05-18T22:13:06.932394,101.2.144.189,Edge 114.0.1823.67,Android 13,Mobile,True
89995,2025-05-15T06:46:44.098869,183.50.34.157,Chrome 114.0.5735.91,Android 13,Mobile,True
61215,2025-05-03T23:22:33.597726,113.150.147.85,Safari 16.4,iOS 16,Mobile,True
5571,2025-05-24T02:14:49.317960,211.34.235.217,Chrome 115.0.5790.98,Windows 11,Tablet,True
70350,2025-04-28T23:37:20.492888,179.2.55.146,Chrome 114.0.5735.91,Android 13,Tablet,True
48589,2025-05-22T13:35:12.028196,155.80.173.171,Safari 16.4,macOS 13,Desktop,True
10676,2025-05-02T12:43:17.990758,42.31.87.73,Chrome 114.0.5735.91,Windows 11,Tablet,True
31881,2025-05-08T08:20:10.247827,139.212.170.72,Safari 16.3,iOS 16,Tablet,True
19213,2025-05-23T03:37:18.305280,58.227.232.111,Edge 113.0.1774.57,Android 13,Mobile,True
57350,2025-05-06T23:07:49.327859,85.52.46.115,Chrome 113.0.0,Android 13,Mobile,True
79495,2025-05-01T09:28:44.877839,19.34.85.112,Chrome 114.0.5735.91,Android 13,Mobile,True
82230,2025-05-07T12:40:28.751465,207.234.101.149,Firefox 114.0,Ubuntu 22.04,Desktop,True
19818,2025-05-11T19:20:06.204878,159.208.38.130,Safari 16.4,iOS 16,Mobile,True
9062,2025-05-20T17:21:29.334174,223.32.58.25,Safari 15.6,iOS 16,Tablet,True
50003,2025-05-18T18:43:40.391580,67.138.198.95,Safari 15.6,iOS 16,Tablet,True
66907,2025-05-13T13:15:07.803497,25.178.145.51,Safari 16.4,macOS 13,Desktop,True
95635,2025-05-02T08:31:19.382989,219.193.251.243,Firefox 113.0.1,Windows 11,Tablet,True
65084,2025-05-22T10:51:40.921366,192.68.234.252,Firefox 114.0,Windows 11,Tablet,True
26163,2025-05-03T00:10:32.055480,223.91.117.171,Firefox 114.0,Ubuntu 22.04,Desktop,True
45100,2025-05-25T05:54:49.913636,107.139.131.108,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
72205,2025-05-17T21:24:25.476314,218.125.179.12,Firefox 112.0,Windows 10,Desktop,True
2571,2025-05-03T20:15:11.976535,180.4.255.50,Firefox 114.0,Windows 11,Desktop,True
45002,2025-05-07T03:50:10.475004,117.93.167.213,Safari 16.4,iOS 16,Tablet,True
70590,2025-05-22T20:44:28.971430,144.114.61.176,Firefox 112.0,Ubuntu 22.04,Desktop,True
34556,2025-05-21T08:18:11.194994,216.65.236.99,Chrome 113.0.0,Windows 11,Tablet,True
88207,2025-05-13T09:14:47.700951,211.156.180.151,Safari 15.6,iOS 16,Mobile,True
75546,2025-05-01T04:26:59.496495,192.52.254.37,Safari 16.3,macOS 13,Desktop,True
66408,2025-05-13T03:31:55.289881,220.200.216.113,Firefox 112.0,Android 13,Mobile,True
20957,2025-05-01T07:20:25.208712,136.54.25.40,Chrome 114.0.5735.91,Android 13,Tablet,True
35186,2025-05-08T05:57:18.976825,203.46.184.114,Firefox 113.0.1,Android 13,Mobile,True
17928,2025-05-01T11:35:06.183490,174.120.94.226,Firefox 114.0,Windows 11,Tablet,False
9596,2025-05-18T03:22:50.937610,85.68.18.119,Edge 113.0.1774.57,Android 13,Mobile,True
82176,2025-05-08T04:38:38.523811,153.243.196.14,Safari 16.3,iOS 16,Mobile,True
8254,2025-05-15T04:44:23.028973,143.250.170.243,Safari 16.4,iOS 16,Tablet,True
52810,2025-05-15T21:38:00.501404,213.14.177.52,Firefox 112.0,Android 13,Tablet,True
68048,2025-05-01T21:29:21.338586,160.165.194.32,Edge 114.0.1823.67,Android 13,Mobile,True
3727,2025-05-18T04:42:13.467038,218.149.52.55,Safari 16.4,iOS 16,Mobile,True
50768,2025-05-04T13:14:01.190232,119.212.54.205,Chrome 114.0.5735.91,Windows 11,Desktop,True
20137,2025-05-07T12:23:53.668104,55.199.201.234,Firefox 114.0,Ubuntu 22.04,Desktop,True
18380,2025-05-27T09:13:21.525532,219.4.53.127,Safari 16.4,iOS 16,Tablet,True
56258,2025-05-26T16:40:12.002195,85.253.214.128,Edge 113.0.1774.57,Windows 11,Tablet,True
3499,2025-05-20T11:30:52.610613,152.7.224.157,Chrome 114.0.5735.91,Android 13,Mobile,True
85260,2025-05-10T21:43:37.638026,197.4.26.7,Firefox 112.0,Windows 10,Desktop,True
51426,2025-05-11T19:51:10.173223,32.49.186.241,Safari 16.3,iOS 16,Mobile,True
90937,2025-04-30T01:02:44.823155,80.124.2.235,Safari 16.4,iOS 16,Mobile,True
12749,2025-05-10T13:31:19.849163,216.191.250.210,Safari 16.3,iOS 16,Mobile,True
9588,2025-04-28T17:06:29.429640,154.48.242.76,Safari 15.6,macOS 13,Desktop,True
21482,2025-05-14T06:47:17.242400,172.92.248.129,Edge 114.0.1823.67,Android 13,Tablet,True
80824,2025-05-18T08:19:11.918479,129.243.51.157,Edge 114.0.1823.67,Windows 11,Tablet,True
6361,2025-05-08T11:51:08.883388,147.234.185.89,Edge 113.0.1774.57,Android 13,Tablet,True
52998,2025-05-02T07:15:13.667783,88.68.164.60,Edge 113.0.1774.57,Windows 10,Desktop,True
9768,2025-05-11T03:00:04.253038,211.184.255.12,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
67132,2025-05-09T10:51:04.008815,81.191.42.12,Safari 16.4,iOS 16,Mobile,True
46037,2025-05-26T12:21:07.765314,205.118.154.192,Chrome 113.0.0,Android 13,Tablet,True
9473,2025-05-18T04:26:10.253225,213.147.176.61,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
87112,2025-05-23T13:05:19.814232,38.227.19.39,Chrome 113.0.0,Ubuntu 22.04,Desktop,True
25236,2025-05-13T15:02:32.368220,214.12.128.52,Chrome 113.0.0,Android 13,Tablet,True
93753,2025-05-18T22:33:08.041850,210.177.130.110,Chrome 113.0.0,Ubuntu 22.04,Desktop,True
54966,2025-05-15T14:07:37.777600,103.15.203.192,Edge 113.0.1774.57,Android 13,Tablet,True
38450,2025-05-21T04:10:50.980655,39.212.127.236,Chrome 113.0.0,Windows 11,Tablet,True
46624,2025-05-13T16:41:28.916584,211.111.251.93,Firefox 114.0,Ubuntu 22.04,Desktop,True
72727,2025-05-09T08:40:02.666493,124.180.83.9,Edge 113.0.1774.57,Windows 10,Desktop,True
29414,2025-05-25T07:07:11.211561,209.88.215.12,Edge 113.0.1774.57,Android 13,Mobile,True
48112,2025-05-17T22:37:41.750404,213.202.15.38,Firefox 112.0,Windows 10,Desktop,True
20115,2025-05-08T03:37:49.712158,205.36.103.188,Safari 16.4,macOS 13,Desktop,True
89362,2025-05-04T17:48:29.182986,182.93.44.34,Safari 16.4,iOS 16,Tablet,True
15534,2025-05-03T07:21:26.796647,156.53.199.28,Edge 113.0.1774.57,Windows 11,Desktop,True
43449,2025-05-22T13:33:56.107807,223.18.6.188,Firefox 114.0,Android 13,Tablet,True
38694,2025-05-03T09:32:12.433139,173.73.138.201,Chrome 113.0.0,Android 13,Tablet,True
37319,2025-05-21T19:08:25.365842,185.59.12.140,Firefox 112.0,Android 13,Mobile,True
84052,2025-05-27T08:45:51.120064,209.201.77.199,Safari 15.6,iOS 16,Mobile,True
84330,2025-05-04T04:11:59.757968,219.35.177.170,Chrome 115.0.5790.98,Android 13,Mobile,True
96158,2025-04-28T22:08:29.509722,82.52.75.186,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
53162,2025-05-10T22:47:02.481482,90.25.142.9,Chrome 115.0.5790.98,Windows 10,Desktop,True
44293,2025-05-16T05:20:43.030520,205.231.214.35,Firefox 113.0.1,Windows 11,Tablet,True
75360,2025-04-30T17:40:30.080696,195.245.133.115,Safari 16.4,iOS 16,Mobile,True
54111,2025-05-20T11:47:01.951739,156.239.88.241,Safari 16.4,iOS 16,Tablet,True
11908,2025-05-15T12:01:11.980496,204.19.57.47,Chrome 114.0.5735.91,Windows 10,Desktop,True
91280,2025-05-06T02:24:59.849437,111.41.148.231,Chrome 115.0.5790.98,Android 13,Mobile,True
88684,2025-05-23T23:10:35.516702,208.127.233.143,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
80074,2025-05-27T23:02:14.509136,213.192.36.171,Firefox 114.0,Windows 11,Desktop,True
83661,2025-05-19T11:22:35.338370,192.49.96.85,Safari 15.6,iOS 16,Tablet,True
40282,2025-05-21T14:00:50.895263,12.134.134.208,Edge 113.0.1774.57,Android 13,Tablet,True
84505,2025-05-27T06:55:38.074282,155.137.174.29,Firefox 112.0,Android 13,Mobile,True
12645,2025-05-19T22:35:26.624490,41.127.208.97,Edge 113.0.1774.57,Windows 11,Tablet,True
70757,2025-05-25T17:10:21.110316,185.131.234.10,Safari 15.6,iOS 16,Mobile,True
8965,2025-05-20T19:02:58.885942,55.112.123.47,Edge 114.0.1823.67,Android 13,Tablet,True
79034,2025-05-08T19:09:56.935591,140.187.98.242,Chrome 115.0.5790.98,Android 13,Mobile,True
62934,2025-05-12T13:40:06.904005,213.219.89.122,Chrome 113.0.0,Windows 11,Desktop,True
32059,2025-05-11T23:09:45.470574,132.50.146.74,Firefox 114.0,Windows 11,Tablet,True
30558,2025-05-07T12:19:30.935145,123.231.28.218,Safari 16.4,iOS 16,Mobile,True
6555,2025-05-24T11:00:22.023767,166.192.230.2,Firefox 112.0,Android 13,Mobile,True
91100,2025-05-02T14:51:36.396879,204.203.3.104,Edge 114.0.1823.67,Android 13,Mobile,True
77714,2025-05-03T04:47:17.373015,43.250.90.168,Edge 113.0.1774.57,Windows 11,Tablet,True
77108,2025-05-26T18:06:46.642702,183.17.147.196,Safari 16.4,iOS 16,Mobile,True
66307,2025-04-28T20:34:54.262212,211.189.231.55,Safari 16.3,iOS 16,Tablet,True
26416,2025-05-06T10:55:08.047664,87.98.63.25,Chrome 113.0.0,Windows 11,Tablet,True
61078,2025-05-23T13:45:23.523656,143.220.110.24,Chrome 113.0.0,Ubuntu 22.04,Desktop,True
36953,2025-05-15T21:14:11.271710,162.27.104.178,Safari 16.4,iOS 16,Mobile,True
18571,2025-05-21T18:15:59.733101,117.130.201.216,Safari 16.3,iOS 16,Mobile,True
79094,2025-05-17T08:34:24.730354,209.115.187.151,Edge 113.0.1774.57,Android 13,Mobile,True
88539,2025-05-01T06:21:56.160985,69.96.119.104,Safari 16.4,macOS 13,Desktop,True
5168,2025-05-23T01:39:12.856089,53.80.87.147,Firefox 112.0,Android 13,Mobile,True
74369,2025-05-13T06:37:57.392689,135.160.245.42,Safari 15.6,macOS 13,Desktop,True
30663,2025-05-10T05:00:41.032064,55.217.40.205,Firefox 114.0,Windows 11,Tablet,True
43578,2025-05-12T07:52:31.101408,215.220.203.70,Safari 15.6,iOS 16,Tablet,True
99905,2025-05-09T09:50:19.032094,48.91.200.242,Safari 15.6,iOS 16,Mobile,True
98050,2025-05-22T06:49:35.084046,134.244.91.151,Safari 15.6,iOS 16,Tablet,True
43786,2025-05-27T21:43:47.163404,166.11.85.167,Safari 16.3,iOS 16,Tablet,True
46804,2025-05-14T15:22:20.696494,96.47.154.89,Edge 114.0.1823.67,Windows 11,Tablet,True
84643,2025-05-25T19:12:37.912398,214.102.245.150,Firefox 112.0,Ubuntu 22.04,Desktop,True
60578,2025-05-04T23:20:09.297495,169.156.213.104,Safari 15.6,iOS 16,Mobile,True
34499,2025-05-26T08:21:41.125945,31.111.121.92,Firefox 113.0.1,Android 13,Tablet,True
80816,2025-05-19T06:40:49.474657,128.239.235.202,Safari 16.4,iOS 16,Tablet,True
76235,2025-05-17T15:16:28.026334,207.89.212.11,Firefox 112.0,Android 13,Mobile,True
26391,2025-05-28T12:17:16.787894,204.201.45.84,Safari 16.3,iOS 16,Tablet,True
77588,2025-05-24T22:43:06.872518,214.240.179.248,Safari 16.3,macOS 13,Desktop,True
6354,2025-05-18T21:17:00.434527,201.175.106.98,Firefox 112.0,Android 13,Tablet,True
46828,2025-05-07T03:24:14.505857,148.137.227.10,Edge 114.0.1823.67,Android 13,Mobile,True
9113,2025-05-04T14:03:59.455734,21.234.123.166,Chrome 115.0.5790.98,Windows 10,Desktop,True
26057,2025-05-01T10:57:55.621584,138.41.186.38,Safari 16.4,iOS 16,Tablet,True
49193,2025-05-16T13:39:00.310984,203.199.0.197,Firefox 114.0,Windows 11,Tablet,True
30511,2025-05-28T05:34:05.022048,216.10.191.171,Safari 15.6,iOS 16,Mobile,True
78906,2025-05-04T11:52:28.989463,140.11.143.146,Safari 16.4,iOS 16,Mobile,True
57665,2025-05-15T09:25:45.394680,135.255.80.203,Safari 16.3,macOS 13,Desktop,True
6667,2025-05-10T05:55:20.484153,214.151.17.47,Firefox 113.0.1,Windows 11,Tablet,True
70845,2025-05-22T05:37:21.277222,94.161.155.245,Firefox 113.0.1,Windows 11,Desktop,True
67877,2025-04-30T15:59:57.730066,219.111.11.40,Edge 113.0.1774.57,Android 13,Mobile,True
33806,2025-05-10T06:55:10.102419,184.45.164.204,Safari 16.3,macOS 13,Desktop,True
48972,2025-05-02T10:54:43.113512,32.149.109.39,Edge 113.0.1774.57,Android 13,Mobile,True
74706,2025-05-25T12:11:17.010671,202.104.170.81,Safari 16.4,iOS 16,Mobile,True
52779,2025-05-01T15:32:43.538795,90.74.213.244,Safari 16.3,iOS 16,Tablet,True
22480,2025-05-02T00:27:14.665599,164.246.245.63,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
8405,2025-05-08T15:56:48.838274,209.245.214.212,Safari 16.3,macOS 13,Desktop,True
